,price,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,security_deposit,cleaning_fee,minimum_nights,maximum_nights,instant_bookable,cancellation_policy
4582,249.0,0,1.0,1,12,1,1,2.0,1.0,1.0,1.0,1,0.0,50.0,3.0,1125.0,1,1
4583,70.0,0,1.0,1,6,2,2,3.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1124.0,1,3
4584,150.0,1,2.0,1,29,1,1,2.0,1.0,1.0,1.0,1,0.0,75.0,2.0,1125.0,1,1
4585,250.0,0,1.0,1,3,1,1,6.0,1.0,3.0,3.0,1,0.0,100.0,1.0,120.0,1,2
4586,95.0,1,2.0,1,2,1,2,1.0,1.0,1.0,1.0,1,200.0,69.0,6.0,29.0,0,1
4587,109.0,1,3.0,1,17,1,2,2.0,1.0,1.0,1.0,1,150.0,0.0,30.0,365.0,0,1
4588,180.0,0,2.0,1,1,1,2,3.0,1.0,1.0,2.0,1,0.0,45.0,3.0,1125.0,1,2
4589,189.0,0,440.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,100.0,30.0,1125.0,0,2
4590,90.0,0,25.0,1,7,1,1,3.0,1.0,0.0,2.0,1,0.0,0.0,30.0,1125.0,1,3
4591,125.0,1,1.0,1,6,2,2,2.0,1.0,1.0,1.0,1,0.0,15.0,2.0,31.0,0,1
4592,189.0,0,440.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,100.0,30.0,1125.0,0,2
4593,200.0,0,1.0,1,26,2,3,3.0,1.0,1.0,3.0,1,0.0,0.0,30.0,60.0,0,3
4594,555.0,1,25.0,1,16,4,2,3.0,1.0,1.0,2.0,1,0.0,0.0,1.0,10.0,0,3
4595,179.0,1,1.0,1,19,1,1,5.0,1.0,2.0,3.0,1,0.0,80.0,2.0,90.0,0,2
4596,150.0,0,2.0,1,5,1,1,3.0,1.0,2.0,2.0,1,250.0,250.0,32.0,180.0,1,3
4597,200.0,1,2.0,1,1,1,1,2.0,1.0,1.0,1.0,1,400.0,120.0,1.0,14.0,1,1
4598,170.0,0,1080.0,1,4,1,1,2.0,1.0,1.0,1.0,1,500.0,95.0,30.0,1125.0,1,1
4599,175.0,1,3.0,1,13,1,1,6.0,1.0,1.0,1.0,1,500.0,125.0,30.0,1125.0,1,1
4600,95.0,1,46.0,1,25,1,1,2.0,1.0,0.0,1.0,1,0.0,76.0,2.0,7.0,1,1
4601,325.0,1,3.0,1,5,2,1,7.0,1.5,3.0,2.0,1,0.0,150.0,30.0,100.0,1,2
4602,150.0,1,1.0,1,5,1,1,4.0,1.0,1.0,2.0,1,300.0,95.0,2.0,7.0,0,1
4603,260.0,0,12.0,1,7,1,1,8.0,2.0,4.0,7.0,1,400.0,200.0,30.0,180.0,0,1
4604,375.0,1,2.0,1,2,1,1,4.0,2.0,2.0,2.0,1,0.0,150.0,2.0,5.0,0,2
4605,325.0,1,1.0,1,1,1,1,3.0,1.5,2.0,2.0,1,600.0,80.0,4.0,15.0,0,2
4606,189.0,1,1.0,1,5,2,1,2.0,1.0,2.0,2.0,1,0.0,88.0,2.0,7.0,1,2
4607,80.0,1,15.0,1,15,2,3,1.0,2.0,1.0,1.0,1,0.0,10.0,30.0,1125.0,1,3
4608,90.0,0,8.0,1,31,2,2,3.0,1.0,1.0,2.0,1,0.0,58.0,30.0,1125.0,1,2
4609,90.0,0,25.0,1,7,1,1,2.0,1.0,0.0,1.0,1,0.0,0.0,30.0,1125.0,1,3
4610,165.0,1,1.0,1,8,1,1,2.0,1.0,1.0,1.0,1,200.0,50.0,2.0,28.0,0,2
4611,905.0,1,1.0,1,7,2,1,6.0,2.5,3.0,3.0,1,2500.0,410.0,2.0,1125.0,0,1
4612,387.0,1,1.0,1,4,1,1,2.0,1.0,1.0,1.0,1,0.0,80.0,2.0,8.0,1,3
4613,450.0,0,1.0,1,8,2,1,8.0,2.0,4.0,4.0,1,500.0,200.0,2.0,21.0,0,1
4614,250.0,0,1.0,1,4,1,1,4.0,1.5,2.0,2.0,1,500.0,100.0,5.0,10.0,0,1
4615,175.0,1,1.0,1,4,1,1,3.0,1.0,1.0,1.0,1,0.0,90.0,30.0,1125.0,1,3
4616,39.0,1,5.0,1,14,2,2,1.0,1.0,1.0,1.0,1,0.0,19.0,1.0,29.0,0,1
4617,139.0,1,1.0,1,24,1,1,3.0,1.0,1.0,1.0,1,350.0,80.0,2.0,14.0,0,3
4618,425.0,1,3.0,1,1,2,1,6.0,3.0,3.0,3.0,1,800.0,100.0,2.0,14.0,0,2
4619,125.0,1,3.0,1,1,2,2,2.0,1.0,1.0,1.0,1,250.0,25.0,1.0,29.0,0,3
4620,100.0,1,3.0,1,1,2,2,1.0,1.0,1.0,1.0,1,0.0,20.0,1.0,35.0,0,3
4621,280.0,0,1.0,1,10,2,1,4.0,2.0,2.0,3.0,1,100.0,90.0,2.0,7.0,1,3
4622,425.0,0,1.0,1,10,2,1,6.0,2.0,3.0,2.0,1,500.0,125.0,3.0,7.0,0,1
4623,300.0,1,1.0,1,13,2,1,5.0,2.0,2.0,3.0,1,2000.0,400.0,30.0,180.0,0,1
4624,70.0,0,3.0,1,30,2,2,2.0,1.0,1.0,1.0,1,0.0,45.0,1.0,1125.0,0,3
4625,176.0,1,1465.0,1,4,1,1,4.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4626,171.0,1,1465.0,1,4,1,1,4.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4627,107.0,0,25.0,1,7,1,1,3.0,1.0,1.0,2.0,1,0.0,0.0,30.0,1125.0,1,3
4628,182.0,1,1465.0,1,9,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4629,140.0,1,1465.0,1,9,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4630,172.0,1,1465.0,1,9,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4631,172.0,1,1465.0,1,9,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4632,350.0,1,3.0,1,22,1,2,2.0,1.0,1.0,1.0,1,0.0,300.0,1.0,1125.0,0,1
4633,189.0,0,2.0,1,1,1,1,5.0,1.0,2.0,4.0,1,500.0,120.0,30.0,60.0,1,3
4634,50.0,1,4.0,1,10,2,3,1.0,1.0,1.0,1.0,1,0.0,0.0,2.0,1125.0,1,1
4635,150.0,1,1.0,1,12,1,2,3.0,1.0,1.0,2.0,1,0.0,50.0,2.0,14.0,0,2
4636,420.0,1,1.0,1,2,1,1,4.0,1.5,1.0,1.0,1,2500.0,150.0,2.0,10.0,0,2
4637,285.0,0,12.0,1,16,1,1,8.0,1.0,3.0,6.0,1,600.0,250.0,30.0,1000.0,0,1
4638,126.0,0,75.0,1,15,1,1,2.0,1.0,0.0,1.0,1,0.0,150.0,30.0,1125.0,0,1
4639,265.0,1,1.0,1,4,2,1,4.0,1.0,2.0,2.0,1,1500.0,500.0,30.0,1125.0,1,3
4640,130.0,0,1.0,1,8,1,1,2.0,1.0,0.0,1.0,1,0.0,0.0,31.0,60.0,1,3
4641,400.0,1,2.0,1,8,1,1,6.0,2.0,3.0,3.0,1,1500.0,200.0,4.0,1125.0,0,1
4642,120.0,0,1.0,1,2,2,2,2.0,1.0,1.0,1.0,1,0.0,50.0,2.0,30.0,0,3
4643,250.0,1,37.0,1,20,3,2,2.0,1.0,1.0,1.0,1,0.0,0.0,2.0,20.0,1,3
4644,230.0,0,1.0,1,21,2,1,8.0,1.5,3.0,5.0,1,500.0,180.0,30.0,180.0,1,1
4645,174.0,0,75.0,1,15,1,1,3.0,1.0,1.0,1.0,1,0.0,200.0,30.0,1125.0,0,1
4646,230.0,1,1.0,1,12,2,2,6.0,2.0,2.0,3.0,1,100.0,90.0,1.0,7.0,0,1
4647,200.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4648,76.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,150.0,0,1
4649,265.0,1,12.0,1,3,1,1,4.0,1.0,0.0,2.0,1,0.0,0.0,2.0,30.0,0,1
4650,235.0,0,440.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,100.0,30.0,1125.0,0,2
4651,300.0,0,76.0,1,4,3,2,2.0,1.0,1.0,2.0,1,0.0,39.0,2.0,1125.0,1,2
4652,200.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4653,300.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4654,200.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4655,200.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4656,299.0,0,440.0,1,2,1,1,5.0,2.0,2.0,3.0,1,0.0,100.0,30.0,1125.0,0,2
4657,300.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4658,300.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4659,200.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4660,200.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4661,300.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4662,300.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4663,210.0,0,1.0,1,8,1,1,2.0,1.0,1.0,1.0,1,0.0,75.0,7.0,14.0,0,2
4664,279.0,1,3.0,1,18,2,1,5.0,1.0,2.0,3.0,1,500.0,145.0,3.0,14.0,1,1
4665,200.0,1,2.0,1,1,1,1,5.0,2.0,2.0,3.0,1,2000.0,150.0,30.0,1125.0,0,3
4666,300.0,0,1.0,1,1,1,1,2.0,2.0,1.0,1.0,1,0.0,200.0,30.0,1125.0,1,1
4667,345.0,1,1.0,1,6,2,1,10.0,2.0,3.0,5.0,1,300.0,200.0,3.0,29.0,1,2
4668,279.0,0,755.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4669,129.0,0,755.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4670,139.0,0,755.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4671,139.0,0,755.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4672,200.0,1,13.0,1,16,1,1,2.0,1.0,1.0,1.0,1,500.0,155.0,30.0,90.0,0,2
4673,149.0,0,755.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4674,200.0,0,7.0,1,25,1,1,7.0,2.0,3.0,4.0,1,500.0,200.0,30.0,1125.0,0,1
4675,200.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4676,200.0,0,76.0,1,4,3,2,2.0,1.0,1.0,1.0,1,0.0,39.0,2.0,1125.0,1,2
4677,100.0,0,5.0,1,12,2,2,2.0,2.0,1.0,2.0,1,100.0,30.0,1.0,1125.0,0,3
4678,143.0,0,1.0,1,30,2,1,3.0,1.0,1.0,1.0,1,0.0,110.0,3.0,365.0,1,2
4679,140.0,0,1.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,0.0,30.0,1125.0,0,3
4680,95.0,1,46.0,1,25,1,1,2.0,1.0,0.0,1.0,1,0.0,76.0,2.0,7.0,1,1
4681,95.0,1,46.0,1,25,1,1,2.0,1.0,0.0,1.0,1,0.0,76.0,2.0,7.0,1,1
4682,350.0,1,2.0,1,4,2,1,11.0,1.0,3.0,7.0,1,150.0,150.0,30.0,1125.0,1,3
4683,250.0,1,37.0,1,25,3,2,2.0,1.0,1.0,1.0,1,0.0,0.0,2.0,30.0,1,3
4684,100.0,1,2.0,1,14,2,2,2.0,1.0,1.0,1.0,1,250.0,65.0,3.0,1125.0,1,1
4685,115.0,1,46.0,1,3,1,1,4.0,1.0,0.0,1.0,1,0.0,76.0,2.0,7.0,1,1
4686,129.0,0,755.0,1,2,1,1,3.0,1.0,0.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4687,149.0,0,755.0,1,2,1,1,3.0,1.0,0.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4688,170.0,1,1.0,1,7,1,1,2.0,1.0,1.0,1.0,1,350.0,65.0,3.0,100.0,1,2
4689,100.0,1,2.0,1,10,2,2,2.0,1.0,1.0,1.0,1,0.0,40.0,1.0,10.0,0,2
4690,149.0,1,4.0,1,10,2,2,2.0,1.0,1.0,1.0,1,100.0,35.0,1.0,1125.0,0,2
4691,344.0,0,1080.0,1,2,1,1,4.0,2.0,2.0,2.0,1,500.0,95.0,30.0,1125.0,1,1
4692,60.0,0,1.0,1,14,2,1,1.0,1.0,0.0,1.0,1,400.0,100.0,30.0,1125.0,1,2
4693,149.0,0,755.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4694,50.0,0,43.0,1,7,4,3,1.0,3.5,1.0,1.0,1,0.0,15.0,1.0,25.0,1,2
4695,50.0,0,43.0,1,7,4,3,1.0,3.5,1.0,1.0,1,0.0,15.0,1.0,25.0,1,2
4696,50.0,0,43.0,1,7,4,3,1.0,3.5,1.0,1.0,1,0.0,15.0,1.0,25.0,1,2
4697,50.0,0,43.0,1,7,4,3,1.0,3.5,1.0,1.0,1,0.0,15.0,1.0,25.0,1,2
4698,249.0,0,114.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
4699,169.0,0,755.0,1,2,1,1,5.0,2.0,2.0,3.0,1,0.0,125.0,30.0,1125.0,0,1
4700,179.0,0,755.0,1,2,1,1,5.0,2.0,2.0,3.0,1,0.0,125.0,30.0,1125.0,0,1
4701,100.0,1,2.0,1,1,2,2,2.0,1.5,1.0,1.0,1,0.0,40.0,1.0,7.0,0,2
4702,550.0,1,3.0,1,4,1,1,5.0,1.5,3.0,4.0,1,2500.0,140.0,2.0,90.0,0,2
4703,87.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,1000.0,95.0,30.0,1125.0,0,1
4704,225.0,0,1.0,1,27,2,1,6.0,1.5,3.0,3.0,1,500.0,175.0,2.0,21.0,1,1
4705,95.0,1,46.0,1,25,1,1,2.0,1.0,0.0,1.0,1,0.0,76.0,2.0,7.0,1,1
4706,480.0,1,4.0,1,27,2,1,8.0,2.0,3.0,4.0,1,800.0,200.0,1.0,25.0,1,2
4707,95.0,0,8.0,1,31,2,2,2.0,1.0,1.0,1.0,1,0.0,58.0,30.0,1125.0,1,2
4708,400.0,0,25.0,1,16,1,1,5.0,2.5,3.0,3.0,1,0.0,0.0,30.0,1125.0,1,3
4709,250.0,1,5.0,1,26,2,1,5.0,2.0,4.0,5.0,1,200.0,100.0,30.0,90.0,0,1
4710,400.0,1,1.0,1,9,1,1,2.0,2.0,2.0,2.0,1,1000.0,200.0,30.0,1120.0,0,2
4711,55.0,0,4.0,1,33,2,2,2.0,1.0,1.0,1.0,1,0.0,150.0,30.0,1125.0,1,3
4712,168.0,0,35.0,1,22,1,1,2.0,1.0,1.0,1.0,1,3500.0,250.0,30.0,1125.0,0,1
4713,199.0,1,73.0,1,3,3,2,4.0,1.0,0.0,2.0,1,0.0,0.0,1.0,1000.0,0,1
4714,190.0,0,1.0,1,2,1,1,3.0,1.0,0.0,3.0,1,0.0,100.0,2.0,1125.0,1,2
4715,459.0,1,2.0,1,22,1,1,6.0,1.0,2.0,5.0,1,250.0,95.0,1.0,27.0,1,3
4716,400.0,1,1.0,1,1,1,1,6.0,1.0,3.0,3.0,1,300.0,100.0,1.0,29.0,1,2
4717,325.0,1,37.0,1,3,3,2,4.0,2.0,1.0,2.0,1,0.0,0.0,2.0,24.0,1,3
4718,325.0,1,37.0,1,3,3,2,4.0,2.0,1.0,2.0,1,0.0,0.0,2.0,24.0,1,3
4719,50.0,0,2.0,1,26,4,2,2.0,1.5,0.0,1.0,1,0.0,0.0,1.0,30.0,1,3
4720,589.0,1,1.0,1,28,2,1,8.0,2.0,3.0,5.0,1,0.0,119.0,2.0,28.0,1,2
4721,159.0,1,3.0,1,7,1,2,2.0,1.0,1.0,1.0,1,0.0,60.0,2.0,28.0,1,3
4722,123.0,1,3.0,1,2,1,1,2.0,1.0,0.0,1.0,1,0.0,120.0,30.0,1125.0,0,2
4723,450.0,0,1.0,1,16,1,1,6.0,2.0,3.0,3.0,1,200.0,200.0,30.0,1125.0,0,2
4724,175.0,0,1.0,1,1,1,1,3.0,1.0,1.0,2.0,1,500.0,100.0,4.0,1124.0,0,1
4725,104.0,0,1.0,1,4,1,2,2.0,1.0,1.0,1.0,1,0.0,0.0,31.0,90.0,1,3
4726,130.0,0,2.0,1,5,1,2,5.0,1.0,1.0,3.0,1,500.0,90.0,2.0,34.0,1,2
4727,55.0,1,3.0,1,4,1,2,1.0,1.0,1.0,1.0,1,2000.0,125.0,30.0,120.0,0,1
4728,1172.0399999999972,1,6.0,1,4,1,1,14.0,3.0,6.0,5.0,1,0.0,275.0,1.0,29.0,1,1
4729,200.0,1,1.0,1,8,2,1,6.0,1.5,3.0,3.0,1,2000.0,200.0,2.0,1124.0,1,1
4730,100.0,1,1.0,1,10,1,1,2.0,1.0,1.0,2.0,1,0.0,150.0,30.0,1125.0,0,2
4731,137.0,0,2.0,1,22,1,1,2.0,1.0,1.0,1.0,1,0.0,0.0,30.0,60.0,1,3
4732,499.0,0,1.0,1,4,1,1,5.0,2.0,2.0,2.0,1,500.0,0.0,30.0,1124.0,0,1
4733,104.0,1,4.0,1,10,1,2,3.0,2.5,1.0,2.0,1,100.0,30.0,1.0,60.0,1,2
4734,104.0,0,92.0,1,1,1,1,3.0,1.0,1.0,1.0,1,0.0,95.0,30.0,150.0,1,1
4735,279.0,1,2.0,1,28,2,1,4.0,1.0,1.0,2.0,1,975.0,195.0,1.0,275.0,1,2
4736,275.0,1,37.0,1,20,3,2,4.0,2.0,1.0,2.0,1,0.0,0.0,2.0,22.0,1,3
4737,50.0,0,2.0,1,5,1,2,1.0,1.0,2.0,1.0,1,0.0,0.0,30.0,90.0,0,3
4738,300.0,1,1.0,1,7,1,1,4.0,1.0,0.0,2.0,1,0.0,80.0,1.0,21.0,1,2
4739,182.0,1,1465.0,1,3,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4740,138.0,1,1465.0,1,3,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4741,138.0,1,1465.0,1,3,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4742,156.0,1,1465.0,1,3,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4743,139.0,1,1465.0,1,3,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4744,137.0,1,1465.0,1,3,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4745,130.0,1,1465.0,1,3,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4746,130.0,1,1465.0,1,3,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,6
4747,104.0,1,4.0,1,10,1,2,3.0,2.5,1.0,2.0,1,100.0,30.0,1.0,60.0,1,2
4748,87.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,1125.0,0,1
4749,150.0,1,1.0,1,4,1,1,2.0,1.0,1.0,1.0,1,1000.0,100.0,30.0,90.0,0,1
4750,90.0,1,3.0,1,21,2,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,29.0,1,3
4751,125.0,1,4.0,1,10,1,2,5.0,2.5,1.0,5.0,1,100.0,40.0,1.0,60.0,1,2
4752,169.0,1,1.0,1,2,1,2,2.0,1.0,1.0,1.0,1,200.0,95.0,2.0,29.0,1,2
4753,86.0,0,92.0,1,1,1,1,2.0,1.0,0.0,1.0,1,0.0,0.0,30.0,150.0,0,3
4754,150.0,1,0.0,1,4,1,2,1.0,1.0,1.0,1.0,1,0.0,50.0,2.0,14.0,0,2
4755,600.0,1,1.0,1,8,2,1,8.0,2.0,4.0,5.0,1,200.0,200.0,3.0,1125.0,1,2
4756,450.0,1,6.0,1,4,1,1,6.0,2.0,0.0,5.0,1,0.0,145.0,1.0,29.0,1,1
4757,90.0,0,3.0,1,31,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,1.0,3.0,0,3
4758,85.0,0,5.0,1,10,2,2,2.0,1.0,1.0,1.0,1,0.0,50.0,1.0,14.0,1,2
4759,234.0,1,2.0,1,6,1,2,2.0,1.0,1.0,1.0,1,0.0,50.0,2.0,29.0,0,2
4760,700.0,0,0.0,1,10,2,2,4.0,2.0,2.0,2.0,1,0.0,135.0,1.0,18.0,0,1
4761,300.0,0,1.0,1,2,1,1,6.0,1.0,2.0,3.0,1,0.0,170.0,2.0,90.0,0,1
4762,300.0,1,1.0,1,5,1,1,4.0,1.0,2.0,3.0,1,500.0,120.0,2.0,28.0,0,2
4763,174.0,1,3.0,1,4,2,2,5.0,1.5,1.0,1.0,1,500.0,40.0,2.0,1120.0,0,2
4764,350.0,1,1.0,1,1,1,1,4.0,1.0,2.0,2.0,1,0.0,90.0,4.0,30.0,0,2
4765,350.0,1,1.0,1,6,2,1,4.0,1.0,2.0,3.0,1,0.0,75.0,3.0,1125.0,1,2
4766,655.0,1,2.0,1,28,2,1,5.0,1.5,2.0,4.0,1,2500.0,225.0,2.0,275.0,0,2
4767,169.0,1,2.0,1,1,1,2,2.0,1.0,1.0,1.0,1,200.0,95.0,2.0,28.0,0,2
4768,140.0,1,1.0,1,4,1,1,2.0,1.0,2.0,1.0,1,150.0,160.0,2.0,20.0,1,1
4769,250.0,0,75.0,1,15,1,1,5.0,2.0,2.0,2.0,1,0.0,250.0,30.0,1125.0,0,1
4770,225.0,1,37.0,1,3,3,2,2.0,1.0,0.0,1.0,1,0.0,0.0,2.0,21.0,1,3
4771,225.0,1,37.0,1,20,3,2,2.0,1.0,0.0,1.0,1,0.0,0.0,2.0,26.0,1,3
4772,69.0,1,3.0,1,24,2,2,2.0,1.0,1.0,1.0,1,0.0,20.0,2.0,15.0,1,3
4773,160.0,1,1.0,1,31,1,1,4.0,1.0,1.0,2.0,1,100.0,40.0,2.0,15.0,1,2
4774,125.0,1,2.0,1,7,1,2,2.0,1.5,2.0,3.0,1,300.0,75.0,3.0,29.0,1,2
4775,800.0,1,1.0,1,4,1,1,6.0,2.0,3.0,4.0,1,1000.0,250.0,30.0,120.0,0,2
4776,140.0,0,75.0,1,25,1,1,3.0,1.0,1.0,1.0,1,0.0,200.0,30.0,1125.0,0,3
4777,140.0,0,75.0,1,25,1,1,3.0,1.0,1.0,1.0,1,0.0,200.0,30.0,1125.0,0,1
4778,250.0,1,1.0,1,2,1,1,2.0,1.0,1.0,1.0,1,2000.0,95.0,4.0,1125.0,0,2
4779,83.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,150.0,1,1
4780,79.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,150.0,1,1
4781,700.0,0,2.0,1,13,1,1,6.0,3.0,3.0,3.0,1,1000.0,100.0,4.0,14.0,1,2
4782,137.0,1,1465.0,1,25,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,6
4783,137.0,1,1465.0,1,25,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4784,152.0,1,1465.0,1,25,1,1,2.0,1.0,0.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
4785,65.0,0,5.0,1,8,4,2,2.0,2.0,1.0,1.0,1,500.0,100.0,30.0,180.0,1,3
4786,39.0,0,5.0,1,8,4,3,4.0,2.0,1.0,4.0,1,500.0,100.0,30.0,180.0,1,3
4787,930.0,0,1.0,1,15,1,1,6.0,2.0,2.0,2.0,1,250.0,0.0,2.0,7.0,0,1
4788,160.0,1,2.0,1,5,1,2,2.0,1.0,1.0,1.0,1,0.0,0.0,4.0,10.0,0,3
4789,78.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,1125.0,0,1
4790,77.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,1125.0,0,1
4791,300.0,1,2.0,1,14,2,1,6.0,2.0,3.0,3.0,1,500.0,160.0,3.0,29.0,0,1
4792,62.0,0,3.0,1,1,2,2,1.0,5.0,1.0,1.0,1,0.0,100.0,30.0,1000.0,0,1
4793,45.0,0,3.0,1,1,1,3,2.0,5.0,1.0,2.0,1,500.0,100.0,30.0,180.0,1,3
4794,46.0,0,3.0,1,1,2,3,2.0,5.0,1.0,4.0,1,0.0,100.0,30.0,1125.0,0,1
4795,84.0,0,92.0,1,1,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,150.0,0,3
4796,70.0,0,4.0,1,9,1,2,2.0,5.0,1.0,1.0,1,500.0,100.0,30.0,180.0,0,3
4797,66.0,0,4.0,1,9,1,2,2.0,5.0,1.0,1.0,1,500.0,100.0,30.0,180.0,0,3
4798,59.0,0,4.0,1,9,1,2,1.0,5.0,1.0,1.0,1,500.0,100.0,30.0,180.0,0,3
4799,66.0,0,4.0,1,9,1,2,2.0,5.0,1.0,1.0,1,500.0,100.0,30.0,180.0,0,3
4800,140.0,0,75.0,1,25,1,1,3.0,1.0,1.0,1.0,1,0.0,125.0,30.0,1125.0,0,1
4801,79.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,1125.0,0,1
4802,77.0,0,92.0,1,3,1,1,2.0,1.0,0.0,1.0,1,0.0,95.0,30.0,1125.0,0,1
4803,180.0,1,4.0,1,27,2,2,1.0,0.0,1.0,1.0,1,800.0,60.0,1.0,29.0,0,2
4804,300.0,1,4.0,1,27,2,1,6.0,1.0,2.0,3.0,1,800.0,100.0,1.0,29.0,0,2
4805,150.0,1,4.0,1,27,2,2,2.0,1.0,1.0,1.0,1,800.0,60.0,1.0,29.0,0,2
4806,250.0,1,1.0,1,1,1,1,2.0,1.0,1.0,1.0,1,250.0,100.0,30.0,1125.0,0,2
4807,148.0,1,32.0,1,9,1,1,2.0,1.0,1.0,1.0,1,500.0,125.0,30.0,1125.0,0,1
4808,164.0,1,4.0,1,6,2,2,2.0,1.0,1.0,1.0,1,200.0,75.0,2.0,14.0,0,2
4809,239.0,0,1.0,1,11,1,1,4.0,2.0,2.0,3.0,1,250.0,140.0,1.0,1125.0,1,2
4810,955.0,0,1.0,1,15,2,1,6.0,2.0,3.0,4.0,1,3000.0,300.0,4.0,1124.0,0,1
4811,325.0,0,0.0,1,1,2,1,4.0,1.0,2.0,2.0,1,1000.0,100.0,2.0,14.0,0,2
4812,120.0,1,7.0,1,12,2,2,2.0,1.5,1.0,1.0,1,500.0,80.0,30.0,1125.0,0,1
4813,156.0,1,1465.0,1,3,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
