,id,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,cancellation_policy,price_level
4225,22557170.0,2,89.0,0,19.0,1,9,94109.0,37.793820000000004,-122.42159,1,2,1.0,0.0,1.0,1.0,1,54.0,0.0,0.0,30.0,1125.0,3.0,0,3,"(36.9, 264.8]"
4226,22563498.0,1,100.0,1,3.0,1,22,94109.0,37.79272,-122.42289,1,2,1.0,1.0,1.0,1.0,1,119.0,0.0,0.0,1.0,29.0,104.0,0,1,"(36.9, 264.8]"
4227,22565419.0,2,100.0,1,1.0,1,2,94107.0,37.779740000000004,-122.39768000000001,1,1,1.0,1.0,1.0,1.0,1,135.0,150.0,250.0,31.0,120.0,4.0,1,3,"(36.9, 264.8]"
4228,22567198.0,2,100.0,0,25.0,1,13,94123.0,37.79955,-122.42823,1,1,2.0,1.0,0.0,1.0,1,1172.0399999999972,0.0,0.0,30.0,1125.0,3.0,1,3,"(945.2, 1172.0]"
4229,22568068.0,1,100.0,1,4.0,1,27,94134.0,37.715309999999995,-122.39898000000001,1,1,4.0,2.0,2.0,1.0,1,110.0,0.0,100.0,31.0,360.0,2.0,1,1,"(36.9, 264.8]"
4230,22569379.0,1,100.0,0,1.0,1,2,94103.0,37.77835,-122.4048,1,2,2.0,1.0,1.0,1.0,1,295.0,0.0,0.0,1.0,4.0,10.0,0,3,"(264.8, 491.6]"
4231,22572922.0,nothing,0.0,0,1.0,1,28,94131.0,37.74781,-122.44551000000001,1,2,2.0,1.0,1.0,1.0,1,180.0,300.0,20.0,1.0,1125.0,0.0,1,2,"(36.9, 264.8]"
4232,22575652.0,1,100.0,1,2.0,1,7,94117.0,37.77202,-122.45111999999999,1,2,2.0,1.0,1.0,1.0,1,115.0,0.0,25.0,1.0,8.0,147.0,0,2,"(36.9, 264.8]"
4233,22577863.0,1,90.0,0,16.0,1,17,94122.0,37.76507,-122.47301999999999,1,2,2.0,1.0,1.0,2.0,1,62.0,300.0,50.0,30.0,180.0,3.0,1,1,"(36.9, 264.8]"
4234,22582798.0,3,86.0,0,75.0,1,25,94108.0,37.79204,-122.40791000000002,1,1,3.0,1.0,1.0,1.0,1,130.0,0.0,200.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
4235,22584376.0,2,95.0,0,91.0,1,22,94109.0,37.79541,-122.42956000000001,1,1,2.0,1.0,1.0,1.0,1,232.0,0.0,275.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
4236,22584903.0,1,100.0,0,3.0,1,23,94116.0,37.74266,-122.46853999999999,2,2,2.0,1.0,1.0,1.0,1,90.0,0.0,10.0,1.0,15.0,107.0,1,2,"(36.9, 264.8]"
4237,22586319.0,1,100.0,0,4.0,1,27,94134.0,37.71397,-122.40826000000001,1,1,3.0,1.0,1.0,2.0,1,67.0,100.0,30.0,1.0,29.0,166.0,1,2,"(36.9, 264.8]"
4238,22597536.0,1,100.0,0,92.0,1,3,94109.0,37.784259999999996,-122.41498999999999,1,1,2.0,1.0,0.0,1.0,1,88.0,1000.0,95.0,30.0,150.0,1.0,0,1,"(36.9, 264.8]"
4239,22601496.0,3,80.0,0,4.0,1,21,94121.0,37.778929999999995,-122.50922,2,2,2.0,1.0,1.0,1.0,1,89.0,0.0,150.0,30.0,180.0,15.0,1,2,"(36.9, 264.8]"
4240,22608611.0,1,100.0,1,1.0,1,8,94114.0,37.74854000000001,-122.42655,2,2,2.0,1.0,1.0,1.0,1,129.0,350.0,0.0,3.0,14.0,59.0,0,2,"(36.9, 264.8]"
4241,22609372.0,2,100.0,0,25.0,1,7,94117.0,37.76876,-122.443,1,1,4.0,1.0,1.0,2.0,1,105.0,0.0,0.0,30.0,1125.0,1.0,1,3,"(36.9, 264.8]"
4242,22615137.0,nothing,0.0,0,1.0,1,4,94102.0,37.7723,-122.42541999999999,1,1,4.0,1.0,2.0,2.0,1,215.0,250.0,110.0,30.0,90.0,18.0,1,2,"(36.9, 264.8]"
4243,22619139.0,1,100.0,1,1.0,1,19,94112.0,37.72557000000001,-122.43806000000001,1,1,2.0,1.0,1.0,1.0,1,115.0,200.0,60.0,1.0,14.0,89.0,0,2,"(36.9, 264.8]"
4244,22626810.0,1,98.0,1,32.0,1,3,94102.0,37.77708,-122.42246000000002,1,1,2.0,1.0,0.0,1.0,1,115.0,500.0,100.0,180.0,1125.0,2.0,0,1,"(36.9, 264.8]"
4245,22630205.0,1,100.0,1,5.0,1,9,94133.0,37.79716,-122.41121000000001,1,1,6.0,1.0,2.0,3.0,1,350.0,250.0,250.0,30.0,31.0,0.0,0,2,"(264.8, 491.6]"
4246,22636987.0,1,100.0,1,1.0,1,5,94114.0,37.75908,-122.43123999999999,2,2,2.0,1.0,1.0,1.0,1,78.0,0.0,40.0,3.0,1124.0,41.0,0,2,"(36.9, 264.8]"
4247,22638626.0,2,100.0,1,2.0,1,4,94117.0,37.77514,-122.43585,1,1,5.0,1.0,2.0,4.0,1,260.0,600.0,180.0,30.0,1125.0,24.0,0,1,"(36.9, 264.8]"
4248,22638675.0,1,100.0,1,3.0,1,27,94134.0,37.718540000000004,-122.40297,2,2,4.0,2.0,2.0,2.0,1,200.0,200.0,120.0,2.0,21.0,47.0,0,1,"(36.9, 264.8]"
4249,22640273.0,nothing,0.0,0,1.0,1,8,94114.0,37.75428,-122.43843000000001,1,1,8.0,2.5,3.0,5.0,1,260.0,0.0,0.0,30.0,75.0,1.0,0,3,"(36.9, 264.8]"
4250,22652071.0,2,100.0,0,25.0,1,7,94117.0,37.77004,-122.443,1,1,5.0,1.0,2.0,3.0,1,115.0,0.0,0.0,30.0,1125.0,0.0,1,3,"(36.9, 264.8]"
4251,22653093.0,1,100.0,0,92.0,1,3,94109.0,37.78492,-122.41636000000001,1,1,2.0,1.0,0.0,1.0,1,86.0,0.0,95.0,30.0,1125.0,3.0,0,1,"(36.9, 264.8]"
4252,22655239.0,2,100.0,0,48.0,1,1,94110.0,37.75516,-122.42302,1,1,4.0,1.5,3.0,4.0,1,211.0,3000.0,208.0,30.0,1125.0,2.0,0,1,"(36.9, 264.8]"
4253,22656065.0,1,100.0,0,92.0,1,3,94109.0,37.784620000000004,-122.41448000000001,1,1,2.0,1.0,0.0,1.0,1,81.0,0.0,95.0,30.0,150.0,3.0,0,1,"(36.9, 264.8]"
4254,22662336.0,1,90.0,0,16.0,1,17,94122.0,37.76482,-122.4728,1,2,2.0,1.0,1.0,1.0,1,58.0,300.0,50.0,30.0,90.0,2.0,1,1,"(36.9, 264.8]"
4255,22665446.0,1,100.0,1,1.0,1,6,94110.0,37.74145,-122.41308000000001,2,1,7.0,3.5,4.0,5.0,1,449.0,250.0,175.0,3.0,1100.0,15.0,0,2,"(264.8, 491.6]"
4256,22668601.0,3,86.0,0,75.0,1,1,94110.0,37.75752,-122.42241000000001,1,1,3.0,1.0,1.0,1.0,1,130.0,0.0,200.0,30.0,1125.0,1.0,0,1,"(36.9, 264.8]"
4257,22668931.0,3,86.0,0,75.0,1,1,94110.0,37.759370000000004,-122.42348999999999,1,1,3.0,1.0,1.0,1.0,1,130.0,0.0,200.0,30.0,1125.0,1.0,0,1,"(36.9, 264.8]"
4258,22669291.0,3,86.0,0,75.0,1,1,94110.0,37.75737,-122.42206000000002,1,1,3.0,1.0,1.0,1.0,1,130.0,0.0,200.0,30.0,1125.0,1.0,0,1,"(36.9, 264.8]"
4259,22669703.0,1,99.0,0,1080.0,1,2,94103.0,37.77765,-122.41363,1,1,2.0,1.0,1.0,1.0,1,147.0,500.0,95.0,30.0,1125.0,2.0,1,1,"(36.9, 264.8]"
4260,22671524.0,3,86.0,0,75.0,1,25,94108.0,37.79095,-122.4082,1,1,3.0,1.0,1.0,1.0,1,140.0,0.0,200.0,30.0,1125.0,1.0,0,3,"(36.9, 264.8]"
4261,22671938.0,1,90.0,0,1.0,1,2,94107.0,37.78637,-122.39526000000001,1,2,6.0,2.0,3.0,5.0,1,249.0,0.0,120.0,1.0,1125.0,38.0,0,1,"(36.9, 264.8]"
4262,22676191.0,4,25.0,0,1.0,1,13,94123.0,37.79925,-122.43273,1,2,1.0,1.0,0.0,1.0,1,53.0,0.0,0.0,30.0,60.0,0.0,0,3,"(36.9, 264.8]"
4263,22676805.0,1,100.0,0,4.0,1,7,94117.0,37.77097,-122.44503,1,1,2.0,1.0,0.0,1.0,1,87.0,0.0,150.0,30.0,1125.0,3.0,1,3,"(36.9, 264.8]"
4264,22690547.0,2,100.0,1,1.0,1,24,94116.0,37.74575,-122.48128,2,2,2.0,1.0,1.0,2.0,1,79.0,0.0,50.0,3.0,1125.0,25.0,1,1,"(36.9, 264.8]"
4265,22690820.0,1,100.0,0,92.0,1,3,94109.0,37.7863,-122.41497,1,1,2.0,1.0,0.0,1.0,1,87.0,1000.0,95.0,30.0,1125.0,1.0,0,1,"(36.9, 264.8]"
4266,22693162.0,2,90.0,0,5.0,1,14,94124.0,37.73075,-122.38908,2,2,2.0,1.0,1.0,1.0,1,57.0,100.0,75.0,30.0,1125.0,9.0,0,2,"(36.9, 264.8]"
4267,22693303.0,2,90.0,0,5.0,1,14,94124.0,37.73113,-122.39079,2,2,2.0,1.0,1.0,1.0,1,55.0,100.0,100.0,30.0,1125.0,7.0,0,2,"(36.9, 264.8]"
4268,22693396.0,2,90.0,0,5.0,1,14,94124.0,37.73113,-122.38811000000001,2,2,2.0,1.0,1.0,1.0,1,53.0,100.0,75.0,30.0,1125.0,8.0,0,2,"(36.9, 264.8]"
4269,22702846.0,1,100.0,0,92.0,1,3,94109.0,37.7846,-122.41505,1,1,2.0,1.0,0.0,1.0,1,86.0,0.0,95.0,30.0,150.0,1.0,0,3,"(36.9, 264.8]"
4270,22704895.0,2,100.0,0,7.0,1,19,94112.0,37.7137,-122.4505,2,2,1.0,1.0,1.0,1.0,1,99.0,0.0,60.0,30.0,1125.0,2.0,1,3,"(36.9, 264.8]"
4271,22705767.0,3,100.0,1,2.0,1,1,94110.0,37.75725,-122.4093,1,2,2.0,1.5,1.0,1.0,1,175.0,0.0,50.0,3.0,30.0,28.0,0,3,"(36.9, 264.8]"
4272,22706387.0,2,100.0,0,1.0,1,6,94110.0,37.740759999999995,-122.42226000000001,1,1,2.0,1.0,1.0,1.0,1,235.0,500.0,100.0,30.0,360.0,36.0,0,2,"(36.9, 264.8]"
4273,22706971.0,nothing,0.0,0,1.0,1,20,94105.0,37.79376,-122.39461999999999,2,1,2.0,1.0,1.0,1.0,1,1172.0399999999972,5000.0,0.0,31.0,1125.0,0.0,0,3,"(945.2, 1172.0]"
4274,22715454.0,1,100.0,1,1.0,1,10,94122.0,37.76113,-122.50245,2,1,6.0,1.0,3.0,4.0,1,699.0,500.0,200.0,30.0,90.0,40.0,1,2,"(491.6, 718.4]"
4275,22718099.0,1,100.0,1,1.0,1,10,94122.0,37.75889,-122.49857,2,1,2.0,1.0,1.0,1.0,1,130.0,0.0,0.0,3.0,21.0,104.0,1,2,"(36.9, 264.8]"
4276,22737945.0,1,92.0,0,5.0,1,15,94109.0,37.802820000000004,-122.42322,2,2,2.0,1.0,1.0,1.0,1,109.0,0.0,100.0,30.0,31.0,2.0,1,1,"(36.9, 264.8]"
4277,22740686.0,1,89.0,0,3.0,1,5,94107.0,37.76647,-122.43095,2,2,1.0,2.5,1.0,1.0,1,71.0,0.0,35.0,3.0,21.0,53.0,0,3,"(36.9, 264.8]"
4278,22748621.0,2,100.0,0,21.0,1,4,94102.0,37.77255,-122.4239,1,1,2.0,1.0,1.0,1.0,1,110.0,0.0,100.0,30.0,1125.0,1.0,0,2,"(36.9, 264.8]"
4279,22752011.0,nothing,0.0,0,1.0,1,1,94110.0,37.757259999999995,-122.40866000000001,1,1,6.0,1.5,3.0,3.0,1,350.0,400.0,100.0,3.0,8.0,4.0,0,1,"(264.8, 491.6]"
4280,22754156.0,2,100.0,1,1.0,1,11,94107.0,37.75414,-122.40236999999999,1,1,4.0,1.5,2.0,3.0,1,300.0,0.0,100.0,2.0,21.0,20.0,0,2,"(264.8, 491.6]"
4281,22754295.0,1,100.0,1,2.0,1,4,94117.0,37.77223,-122.43598999999999,2,1,4.0,1.0,4.0,4.0,1,325.0,500.0,95.0,4.0,27.0,10.0,0,1,"(264.8, 491.6]"
4282,22755070.0,3,86.0,0,75.0,1,25,94108.0,37.79205,-122.40823999999999,1,1,3.0,1.0,1.0,1.0,1,140.0,0.0,200.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
4283,22760692.0,1,83.0,0,2.0,1,24,94116.0,37.74145,-122.50435,2,2,2.0,1.0,1.0,1.0,1,120.0,0.0,0.0,1.0,1125.0,13.0,0,1,"(36.9, 264.8]"
4284,22764131.0,2,100.0,1,2.0,1,5,94114.0,37.761829999999996,-122.4413,1,1,6.0,2.0,3.0,3.0,1,499.0,0.0,150.0,3.0,14.0,32.0,0,2,"(491.6, 718.4]"
4285,22768632.0,3,100.0,0,1.0,1,7,94117.0,37.76608,-122.44779,1,1,2.0,1.0,0.0,1.0,1,100.0,0.0,0.0,30.0,1125.0,3.0,1,3,"(36.9, 264.8]"
4286,22773184.0,1,100.0,0,92.0,1,3,94109.0,37.784929999999996,-122.41498,1,1,2.0,1.0,0.0,1.0,1,87.0,1000.0,95.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
4287,22774093.0,nothing,0.0,1,2.0,1,3,94109.0,37.78755,-122.42133000000001,3,2,2.0,1.0,1.0,1.0,1,249.0,500.0,50.0,2.0,14.0,6.0,1,3,"(36.9, 264.8]"
4288,22776071.0,1,100.0,0,0.0,1,2,94107.0,37.78555,-122.39245,1,1,4.0,1.0,0.0,2.0,1,184.0,200.0,150.0,2.0,14.0,0.0,0,1,"(36.9, 264.8]"
4289,22792806.0,2,100.0,0,25.0,1,22,94115.0,37.79173,-122.43548999999999,1,1,2.0,1.0,0.0,1.0,1,89.0,0.0,0.0,30.0,1125.0,1.0,1,3,"(36.9, 264.8]"
4290,22793002.0,2,100.0,0,25.0,1,33,94121.0,37.77622,-122.50936000000002,1,1,3.0,1.0,1.0,1.0,1,108.0,0.0,0.0,30.0,1125.0,0.0,1,3,"(36.9, 264.8]"
4291,22793232.0,2,100.0,0,25.0,1,16,94133.0,37.799859999999995,-122.40798000000001,1,1,6.0,1.0,4.0,4.0,1,165.0,0.0,0.0,30.0,1125.0,1.0,1,3,"(36.9, 264.8]"
4292,22800066.0,1,100.0,1,1.0,1,5,94114.0,37.76125,-122.43156,1,1,2.0,1.0,1.0,1.0,1,110.0,1000.0,150.0,30.0,120.0,7.0,1,1,"(36.9, 264.8]"
4293,22812395.0,1,100.0,1,1.0,1,26,94127.0,37.72955,-122.47126999999999,1,1,4.0,1.0,2.0,2.0,1,150.0,200.0,50.0,2.0,7.0,45.0,0,3,"(36.9, 264.8]"
4294,22814781.0,1,100.0,1,2.0,1,8,94114.0,37.75356,-122.43699,1,2,2.0,1.0,1.0,1.0,1,95.0,0.0,0.0,2.0,1125.0,30.0,0,2,"(36.9, 264.8]"
4295,22815676.0,1,100.0,0,92.0,1,1,94110.0,37.75415,-122.42445,1,1,3.0,1.0,1.0,1.0,1,114.0,1000.0,95.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
4296,22817022.0,1,100.0,0,14.0,1,4,94115.0,37.78185,-122.43978999999999,2,2,1.0,1.0,1.0,1.0,1,50.0,0.0,0.0,30.0,1125.0,3.0,1,3,"(36.9, 264.8]"
4297,22826843.0,1,100.0,1,3.0,1,12,94118.0,37.784440000000004,-122.46301000000001,1,2,2.0,1.0,1.0,1.0,1,150.0,150.0,30.0,2.0,18.0,26.0,0,3,"(36.9, 264.8]"
4298,22827448.0,2,100.0,0,1.0,1,4,94115.0,37.78584,-122.43297,1,1,4.0,2.0,2.0,3.0,1,495.0,5000.0,150.0,2.0,10.0,12.0,0,1,"(491.6, 718.4]"
4299,22829352.0,3,100.0,0,2.0,1,1,94110.0,37.752340000000004,-122.41,2,2,2.0,1.0,1.0,2.0,1,55.0,150.0,50.0,31.0,120.0,6.0,1,3,"(36.9, 264.8]"
4300,22831677.0,1,100.0,0,2.0,1,11,94107.0,37.759029999999996,-122.39075,1,1,2.0,1.5,1.0,1.0,1,1172.0399999999972,0.0,0.0,30.0,1125.0,1.0,1,3,"(945.2, 1172.0]"
4301,22834388.0,1,100.0,1,2.0,1,1,94110.0,37.748509999999996,-122.42452,1,2,2.0,1.0,1.0,1.0,1,56.0,150.0,15.0,1.0,7.0,0.0,0,2,"(36.9, 264.8]"
4302,22846194.0,1,100.0,1,1.0,1,1,94110.0,37.76144,-122.42079,1,2,2.0,1.0,1.0,1.0,1,140.0,0.0,100.0,2.0,7.0,25.0,1,2,"(36.9, 264.8]"
4303,22852845.0,1,100.0,0,1.0,1,4,94117.0,37.77184000000001,-122.43485,2,1,6.0,2.0,3.0,2.0,1,300.0,500.0,200.0,2.0,13.0,36.0,1,1,"(264.8, 491.6]"
4304,22866082.0,1,100.0,1,1465.0,1,4,,37.7761,-122.42679,1,1,9.0,4.0,4.0,4.0,1,327.0,500.0,510.0,30.0,1125.0,3.0,0,2,"(264.8, 491.6]"
4305,22866146.0,1,100.0,1,1465.0,1,4,,37.77706,-122.42746000000001,1,1,8.0,4.5,4.0,4.0,1,333.0,500.0,535.0,30.0,1125.0,0.0,0,2,"(264.8, 491.6]"
4306,22866228.0,1,100.0,1,1465.0,1,4,,37.77609,-122.42871000000001,1,1,8.0,4.5,4.0,4.0,1,333.0,500.0,535.0,30.0,1125.0,2.0,0,2,"(264.8, 491.6]"
4307,22869439.0,1,100.0,1,1.0,1,17,94131.0,37.75289,-122.45707,2,1,8.0,2.5,3.0,6.0,1,299.0,1999.0,200.0,5.0,29.0,1.0,0,1,"(264.8, 491.6]"
4308,22886185.0,2,100.0,0,21.0,1,4,94102.0,37.77272,-122.42513999999998,1,1,2.0,1.0,1.0,1.0,1,110.0,0.0,100.0,30.0,1125.0,2.0,0,2,"(36.9, 264.8]"
4309,22887918.0,3,60.0,0,1.0,1,12,94118.0,37.778040000000004,-122.47174,2,1,8.0,3.5,4.0,4.0,1,800.0,2000.0,150.0,5.0,14.0,2.0,0,1,"(718.4, 945.2]"
4310,22903941.0,2,100.0,0,35.0,1,9,94109.0,37.79302,-122.41565,2,1,4.0,2.0,2.0,2.0,1,247.0,3500.0,300.0,30.0,1125.0,0.0,0,3,"(36.9, 264.8]"
4311,22904891.0,2,93.0,1,1.0,1,1,94103.0,37.76566,-122.40696000000001,1,1,2.0,1.0,1.0,1.0,1,130.0,500.0,0.0,30.0,90.0,7.0,0,2,"(36.9, 264.8]"
4312,22906854.0,1,100.0,0,92.0,1,1,94103.0,37.76608,-122.41843,1,1,2.0,1.0,0.0,1.0,1,85.0,0.0,95.0,30.0,180.0,1.0,0,3,"(36.9, 264.8]"
4313,22908548.0,1,100.0,0,92.0,1,1,94103.0,37.76613,-122.41673,1,1,2.0,1.0,0.0,1.0,1,86.0,0.0,95.0,30.0,180.0,1.0,0,1,"(36.9, 264.8]"
4314,22944449.0,1,100.0,1,1465.0,1,11,,37.7566,-122.39963,1,1,2.0,1.0,0.0,1.0,1,116.0,500.0,240.0,30.0,1125.0,0.0,0,2,"(36.9, 264.8]"
4315,22944965.0,2,100.0,0,48.0,1,7,94117.0,37.77401,-122.43951000000001,1,1,4.0,2.0,2.0,2.0,1,156.0,3000.0,204.0,30.0,1125.0,3.0,0,1,"(36.9, 264.8]"
4316,22946806.0,1,100.0,0,1.0,1,7,94117.0,37.767340000000004,-122.4484,1,1,4.0,1.0,1.0,2.0,1,250.0,0.0,0.0,3.0,1125.0,9.0,1,2,"(36.9, 264.8]"
4317,22946959.0,1,100.0,0,4.0,1,7,94117.0,37.7712,-122.44372,1,1,2.0,1.0,0.0,1.0,1,90.0,0.0,150.0,30.0,1125.0,6.0,1,3,"(36.9, 264.8]"
4318,22959431.0,1,90.0,1,3.0,1,7,94117.0,37.76766,-122.44731999999999,2,2,2.0,1.0,1.0,1.0,1,135.0,0.0,65.0,3.0,30.0,31.0,0,1,"(36.9, 264.8]"
4319,22968438.0,1,100.0,1,3.0,1,10,94116.0,37.74965,-122.48763000000001,2,2,2.0,2.0,1.0,1.0,1,74.0,250.0,35.0,2.0,29.0,88.0,1,2,"(36.9, 264.8]"
4320,22970151.0,1,100.0,0,1.0,1,15,94109.0,37.79888,-122.42335,1,1,4.0,1.0,1.0,1.0,1,350.0,400.0,130.0,30.0,120.0,21.0,0,2,"(264.8, 491.6]"
4321,22970266.0,1,90.0,0,16.0,1,17,94122.0,37.76413,-122.47061000000001,1,2,2.0,1.0,1.0,1.0,1,58.0,300.0,55.0,30.0,180.0,6.0,1,1,"(36.9, 264.8]"
4322,22972614.0,1,100.0,1,2.0,1,8,94114.0,37.75122,-122.43763,2,1,8.0,3.0,3.0,5.0,1,575.0,500.0,150.0,3.0,30.0,14.0,1,2,"(491.6, 718.4]"
4323,22980508.0,nothing,0.0,0,1.0,1,23,94127.0,37.74069,-122.44606999999999,2,1,9.0,3.5,3.0,7.0,1,500.0,500.0,225.0,1.0,1124.0,7.0,1,3,"(491.6, 718.4]"
4324,22981152.0,nothing,0.0,0,2.0,1,6,94110.0,37.74126,-122.42108999999999,1,1,4.0,1.0,2.0,2.0,1,150.0,500.0,150.0,30.0,90.0,1.0,0,2,"(36.9, 264.8]"
4325,22986895.0,1,100.0,1,1.0,1,2,94103.0,37.77778,-122.40732,1,1,6.0,2.0,2.0,3.0,1,800.0,350.0,200.0,2.0,7.0,12.0,0,2,"(718.4, 945.2]"
4326,22989582.0,1,100.0,0,15.0,1,10,94122.0,37.76445,-122.47968,1,2,2.0,1.0,1.0,1.0,1,52.0,0.0,45.0,30.0,270.0,4.0,1,1,"(36.9, 264.8]"
4327,22998690.0,1,100.0,1,2.0,1,1,94110.0,37.75781,-122.4237,1,2,1.0,1.0,1.0,1.0,1,100.0,500.0,10.0,1.0,16.0,47.0,0,2,"(36.9, 264.8]"
4328,23004482.0,1,100.0,1,1465.0,1,22,,37.7905,-122.43682,1,1,4.0,2.0,2.0,2.0,1,231.0,500.0,330.0,30.0,1125.0,2.0,0,2,"(36.9, 264.8]"
4329,23004848.0,1,100.0,0,92.0,1,3,94102.0,37.78409,-122.41038,1,1,2.0,1.0,0.0,1.0,1,75.0,0.0,95.0,30.0,180.0,2.0,0,1,"(36.9, 264.8]"
4330,23004935.0,1,100.0,0,43.0,1,7,94117.0,37.77063,-122.44895,4,2,2.0,5.0,1.0,1.0,1,100.0,0.0,35.0,1.0,25.0,43.0,1,2,"(36.9, 264.8]"
4331,23018782.0,1,100.0,0,2.0,1,11,94107.0,37.75538,-122.39981,2,1,4.0,1.0,2.0,2.0,1,200.0,350.0,200.0,3.0,14.0,4.0,0,2,"(36.9, 264.8]"
4332,23020140.0,1,100.0,1,73.0,1,3,94102.0,37.77899,-122.42173999999999,3,2,4.0,1.0,1.0,2.0,1,169.0,0.0,0.0,1.0,100.0,22.0,0,1,"(36.9, 264.8]"
4333,23022998.0,1,100.0,0,92.0,1,1,94110.0,37.75495,-122.41017,1,1,2.0,1.0,0.0,1.0,1,90.0,0.0,95.0,30.0,150.0,0.0,0,1,"(36.9, 264.8]"
4334,23025299.0,1,100.0,1,2.0,1,19,94112.0,37.71165,-122.44971000000001,2,2,2.0,1.0,1.0,1.0,1,75.0,150.0,35.0,1.0,365.0,137.0,1,2,"(36.9, 264.8]"
4335,23044309.0,1,100.0,1,2.0,1,5,94114.0,37.757909999999995,-122.43806000000001,1,1,3.0,1.0,1.0,2.0,1,119.0,0.0,90.0,1.0,29.0,165.0,1,3,"(36.9, 264.8]"
4336,23054267.0,1,100.0,0,3.0,1,2,94103.0,37.77783,-122.41448000000001,1,2,3.0,1.0,1.0,1.0,1,150.0,250.0,110.0,1.0,1125.0,74.0,1,1,"(36.9, 264.8]"
4337,23073700.0,2,89.0,0,19.0,1,9,94109.0,37.791779999999996,-122.42206000000002,2,2,2.0,1.0,1.0,1.0,1,60.0,0.0,20.0,180.0,1125.0,2.0,0,3,"(36.9, 264.8]"
4338,23087617.0,1,100.0,1,4.0,1,5,94114.0,37.75963,-122.43398,2,1,8.0,2.0,3.0,5.0,1,900.0,2500.0,354.0,2.0,21.0,1.0,0,1,"(718.4, 945.2]"
4339,23095049.0,1,100.0,1,4.0,1,5,94114.0,37.75966,-122.43481000000001,4,2,2.0,2.0,1.0,1.0,1,225.0,500.0,140.0,1.0,21.0,37.0,0,1,"(36.9, 264.8]"
4340,23106047.0,1,100.0,1,1.0,1,8,94114.0,37.75207,-122.44148,1,1,2.0,1.0,0.0,1.0,1,130.0,0.0,125.0,2.0,14.0,66.0,0,2,"(36.9, 264.8]"
4341,23106655.0,nothing,0.0,1,1.0,1,11,94107.0,37.75437,-122.39896999999999,2,1,3.0,1.0,2.0,2.0,1,135.0,350.0,150.0,30.0,120.0,14.0,1,2,"(36.9, 264.8]"
4342,23111807.0,1,100.0,1,3.0,1,19,94112.0,37.70983,-122.45329,2,2,1.0,1.0,1.0,1.0,1,69.0,100.0,28.0,5.0,29.0,33.0,0,2,"(36.9, 264.8]"
4343,23121061.0,1,100.0,1,4.0,1,5,94114.0,37.761109999999995,-122.43431000000001,4,2,2.0,1.0,1.0,1.0,1,175.0,500.0,115.0,1.0,21.0,41.0,0,1,"(36.9, 264.8]"
4344,23122715.0,1,100.0,1,1465.0,1,3,,37.78778,-122.41503,1,1,2.0,1.0,1.0,1.0,1,152.0,500.0,240.0,30.0,1125.0,0.0,0,2,"(36.9, 264.8]"
4345,23128316.0,3,86.0,0,75.0,1,25,94108.0,37.791129999999995,-122.40761,1,1,2.0,1.0,0.0,1.0,1,110.0,0.0,150.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
4346,23128402.0,1,100.0,0,1.0,1,1,94110.0,37.7525,-122.41082,1,1,4.0,1.0,1.0,2.0,1,150.0,400.0,135.0,30.0,120.0,34.0,0,2,"(36.9, 264.8]"
4347,23147212.0,1,100.0,1,3.0,1,21,94121.0,37.776540000000004,-122.50285,2,2,2.0,1.0,1.0,1.0,1,100.0,0.0,30.0,1.0,29.0,135.0,1,3,"(36.9, 264.8]"
4348,23147806.0,1,100.0,1,2.0,1,8,94131.0,37.748329999999996,-122.42501000000001,2,2,2.0,1.0,1.0,1.0,1,98.0,0.0,45.0,2.0,91.0,26.0,0,2,"(36.9, 264.8]"
4349,23150717.0,1,100.0,1,3.0,1,5,94114.0,37.76443,-122.42766999999999,1,1,2.0,1.0,1.0,2.0,1,180.0,150.0,80.0,5.0,29.0,36.0,0,1,"(36.9, 264.8]"
4350,23150862.0,nothing,0.0,0,2.0,1,21,94121.0,37.778620000000004,-122.48692,1,2,1.0,1.0,1.0,1.0,1,65.0,1500.0,100.0,30.0,90.0,1.0,0,3,"(36.9, 264.8]"
4351,23163677.0,1,100.0,0,2.0,1,3,94109.0,37.78704000000001,-122.41632,1,1,6.0,2.0,2.0,2.0,1,369.0,5000.0,120.0,1.0,9.0,47.0,1,1,"(264.8, 491.6]"
4352,23165203.0,nothing,0.0,0,1.0,1,22,94123.0,37.79518,-122.4385,2,1,6.0,3.5,3.0,4.0,1,750.0,3500.0,250.0,4.0,6.0,1.0,1,1,"(718.4, 945.2]"
4353,23173614.0,1,100.0,1,2.0,1,1,94110.0,37.754129999999996,-122.41108,1,2,3.0,1.0,1.0,1.0,1,100.0,0.0,0.0,1.0,1125.0,225.0,0,2,"(36.9, 264.8]"
